Lake City;Lake City;30,1901;-82,6471;United States;US;USA;Florida;;25869
Troy;Troy;40,0435;-84,2189;United States;US;USA;Ohio;;25865
Salem;Salem;37,2864;-80,0555;United States;US;USA;Virginia;;25862
Edgewood;Edgewood;39,421;-76,2968;United States;US;USA;Maryland;;25858
Okeechobee;Okeechobee;27,2414;-80,8298;United States;US;USA;Florida;;25846
Krasnoarmeysk;Krasnoarmeysk;51,0174;45,6974;Russia;RU;RUS;Saratovskaya Oblast’;;25841
Woodstock;Woodstock;42,3103;-88,4357;United States;US;USA;Illinois;;25833
South Windsor;South Windsor;41,8353;-72,5733;United States;US;USA;Connecticut;;25802
Severobaykal’sk;Severobaykal'sk;55,634;109,313;Russia;RU;RUS;Buryatiya;;25800
Koko;Koko;11,4232;4,517;Nigeria;NG;NGA;Kebbi;;25792
West Odessa;West Odessa;31,8388;-102,4996;United States;US;USA;Texas;;25781
Reading;Reading;42,5351;-71,1056;United States;US;USA;Massachusetts;;25769
Maple Valley;Maple Valley;47,3659;-122,0368;United States;US;USA;Washington;;25758
Green;Green;40,9483;-81,4757;United States;US;USA;Ohio;;25747
Neiba;Neiba;18,4666;-71,4166;Dominican Republic;DO;DOM;Enriquillo;minor;25731
Ridgewood;Ridgewood;40,9821;-74,1128;United States;US;USA;New Jersey;;25692
Immokalee;Immokalee;26,4253;-81,4251;United States;US;USA;Florida;;25686
Sept-Îles;Sept-Iles;50,3161;-66,36;Canada;CA;CAN;Québec;;25686
Scottsbluff;Scottsbluff;41,8684;-103,6619;United States;US;USA;Nebraska;;25662
Middle River;Middle River;39,3345;-76,4318;United States;US;USA;Maryland;;25654
Marshfield;Marshfield;42,114;-70,715;United States;US;USA;Massachusetts;;25648
Madison;Madison;32,4738;-90,13;United States;US;USA;Mississippi;;25627
De Witt;De Witt;43,0503;-76,0712;United States;US;USA;New York;;25617
Farmington;Farmington;41,7288;-72,8407;United States;US;USA;Connecticut;;25596
Lensk;Lensk;60,7253;114,947;Russia;RU;RUS;Sakha (Yakutiya);;25589
Owatonna;Owatonna;44,0914;-93,2304;United States;US;USA;Minnesota;;25587
Moscow;Moscow;46,7307;-116,9986;United States;US;USA;Idaho;;25579
Merrimack;Merrimack;42,8547;-71,5188;United States;US;USA;New Hampshire;;25566
Chanhassen;Chanhassen;44,8544;-93,5621;United States;US;USA;Minnesota;;25558
Hercules;Hercules;38,0064;-122,2564;United States;US;USA;California;;25545
Cave Spring;Cave Spring;37,2254;-80,0073;United States;US;USA;Virginia;;25542
Boone;Boone;36,2111;-81,6668;United States;US;USA;North Carolina;;25532
Kariba;Kariba;-16,5296;28,8;Zimbabwe;ZW;ZWE;;;25531
Tougué;Tougue;11,44;-11,67;Guinea;GN;GIN;Labé;minor;25531
South Portland;South Portland;43,6309;-70,2895;United States;US;USA;Maine;;25483
Forest City;Forest City;35,3339;-81,8702;United States;US;USA;North Carolina;;25481
Homewood;Homewood;33,4617;-86,8092;United States;US;USA;Alabama;;25476
Lockport;Lockport;41,5904;-88,0293;United States;US;USA;Illinois;;25434
Temescal Valley;Temescal Valley;33,7581;-117,4677;United States;US;USA;California;;25411
San Ignacio de Velasco;San Ignacio de Velasco;-16,3696;-60,96;Bolivia;BO;BOL;Santa Cruz;;25391
Ust’-Kut;Ust'-Kut;56,765;105,76;Russia;RU;RUS;Irkutskaya Oblast’;;25388
Freeport City;Freeport City;26,5333;-78,7;Bahamas, The;BS;BHS;City of Freeport;;25383
Dedham;Dedham;42,2466;-71,1777;United States;US;USA;Massachusetts;;25377
Hutto;Hutto;30,5374;-97,5516;United States;US;USA;Texas;;25367
Claremore;Claremore;36,3143;-95,6101;United States;US;USA;Oklahoma;;25365
Horizon West;Horizon West;28,4417;-81,6145;United States;US;USA;Florida;;25365
North Tustin;North Tustin;33,7644;-117,7945;United States;US;USA;California;;25364
Balch Springs;Balch Springs;32,7194;-96,6151;United States;US;USA;Texas;;25357
Nelidovo;Nelidovo;56,2235;32,7731;Russia;RU;RUS;Tverskaya Oblast’;;25349
Tarpon Springs;Tarpon Springs;28,1493;-82,7623;United States;US;USA;Florida;;25331
Windsor;Windsor;40,4679;-104,9211;United States;US;USA;Colorado;;25330
Austin;Austin;43,6722;-92,9761;United States;US;USA;Minnesota;;25321
Hazelwood;Hazelwood;38,7931;-90,39;United States;US;USA;Missouri;;25290
Kingsville;Kingsville;27,5095;-97,861;United States;US;USA;Texas;;25286
Paraparaumu;Paraparaumu;-40,9034;174,9989;New Zealand;NZ;NZL;Wellington;;25263
Mercer Island;Mercer Island;47,5625;-122,2265;United States;US;USA;Washington;;25261
Midlothian;Midlothian;32,4718;-96,9877;United States;US;USA;Texas;;25254
Lancaster;Lancaster;34,7247;-80,7802;United States;US;USA;South Carolina;;25247
Chiromo;Chiromo;-16,55;35,1332;Malawi;MW;MWI;Nsanje;;25235
Ridgefield;Ridgefield;41,3065;-73,5023;United States;US;USA;Connecticut;;25206
Dolores;Dolores;-36,33;-57,69;Argentina;AR;ARG;Buenos Aires;minor;25190
Belvidere;Belvidere;42,2544;-88,8649;United States;US;USA;Illinois;;25181
Sebastian;Sebastian;27,7883;-80,4815;United States;US;USA;Florida;;25174
Grandview;Grandview;38,8802;-94,5227;United States;US;USA;Missouri;;25159
Clinton;Clinton;32,354;-90,3403;United States;US;USA;Mississippi;;25154
Hermanus;Hermanus;-34,4096;19,2299;South Africa;ZA;ZAF;Western Cape;;25153
Tatarsk;Tatarsk;55,2219;75,9665;Russia;RU;RUS;Novosibirskaya Oblast’;;25150
Bologoye;Bologoye;57,8722;34,0518;Russia;RU;RUS;Tverskaya Oblast’;minor;25142
Ereymentaū;Ereymentau;51,6303;73,1049;Kazakhstan;KZ;KAZ;Aqmola;;25141
Victoria;Victoria;-32,61;-60,18;Argentina;AR;ARG;Entre Ríos;minor;25139
Hervey Bay;Hervey Bay;-25,2887;152,8409;Australia;AU;AUS;Queensland;;25114
Londonderry;Londonderry;42,8796;-71,3873;United States;US;USA;New Hampshire;;25114
Riverside;Riverside;39,7836;-84,1219;United States;US;USA;Ohio;;25094
Northport;Northport;33,2589;-87,5985;United States;US;USA;Alabama;;25094
Franklin;Franklin;39,4931;-86,0542;United States;US;USA;Indiana;;25089
Sun City West;Sun City West;33,6693;-112,3575;United States;US;USA;Arizona;;25085
Columbine;Columbine;39,5879;-105,0694;United States;US;USA;Colorado;;25060
Opelousas;Opelousas;30,528;-92,0851;United States;US;USA;Louisiana;;25056
De Pere;De Pere;44,4313;-88,0793;United States;US;USA;Wisconsin;;25034
Ongwediva;Ongwediva;-17,78;15,77;Namibia;NA;NAM;Oshana;;25032
Karoi;Karoi;-16,8196;29,68;Zimbabwe;ZW;ZWE;Mashonaland West;;25030
Champlin;Champlin;45,1702;-93,3903;United States;US;USA;Minnesota;;25022
Yucca Valley;Yucca Valley;34,1234;-116,4216;United States;US;USA;California;;25009
Caledonia;Caledonia;42,7986;-87,8762;United States;US;USA;Wisconsin;;25002
Greenville;Greenville;33,1116;-96,1099;United States;US;USA;Texas;;25000
Muskego;Muskego;42,886;-88,1291;United States;US;USA;Wisconsin;;24996
Wyandotte;Wyandotte;42,2113;-83,1558;United States;US;USA;Michigan;;24977
Edwardsville;Edwardsville;38,7922;-89,9881;United States;US;USA;Illinois;;24967
Walpole;Walpole;42,1465;-71,2555;United States;US;USA;Massachusetts;;24960
Sevierville;Sevierville;35,8873;-83,5678;United States;US;USA;Tennessee;;24958
Puerto Varas;Puerto Varas;-41,33;-72,99;Chile;CL;CHL;Los Lagos;;24958
South Salt Lake;South Salt Lake;40,7056;-111,8986;United States;US;USA;Utah;;24956
Newport;Newport;41,4803;-71,3205;United States;US;USA;Rhode Island;;24942
Holt;Holt;42,6416;-84,5307;United States;US;USA;Michigan;;24912
Harvey;Harvey;41,6076;-87,6521;United States;US;USA;Illinois;;24908
Socorro;Socorro;6,4603;-73,27;Colombia;CO;COL;Santander;minor;24895
Hanahan;Hanahan;32,9302;-80,0031;United States;US;USA;South Carolina;;24885
Canyon Lake;Canyon Lake;29,8761;-98,2611;United States;US;USA;Texas;;24877
West Memphis;West Memphis;35,1531;-90,1995;United States;US;USA;Arkansas;;24860
Hudson;Hudson;42,7639;-71,4072;United States;US;USA;New Hampshire;;24858
Ponca City;Ponca City;36,7235;-97,0679;United States;US;USA;Oklahoma;;24849
Windham;Windham;41,7102;-72,1671;United States;US;USA;Connecticut;;24839
Walker;Walker;42,9858;-85,7442;United States;US;USA;Michigan;;24822
Madaoua;Madaoua;14,0762;5,9586;Niger;NE;NER;Tahoua;minor;24804
Chantilly;Chantilly;38,8868;-77,4453;United States;US;USA;Virginia;;24802
Lincoln;Lincoln;-34,88;-61,5399;Argentina;AR;ARG;Buenos Aires;minor;24798
Somerset;Somerset;40,5083;-74,501;United States;US;USA;New Jersey;;24779
Farafangana;Farafangana;-22,8166;47,8332;Madagascar;MG;MDG;Fianarantsoa;minor;24764
Westmont;Westmont;41,7948;-87,9742;United States;US;USA;Illinois;;24756
McDonough;McDonough;33,4399;-84,1508;United States;US;USA;Georgia;;24755
Ontario;Ontario;44,0259;-116,976;United States;US;USA;Oregon;;24738
Palmetto Bay;Palmetto Bay;25,622;-80,3222;United States;US;USA;Florida;;24710
Collinsville;Collinsville;38,6769;-90,0059;United States;US;USA;Illinois;;24703
Kakonko;Kakonko;-3,2796;30,96;Tanzania;TZ;TZA;Kigoma;;24688
Burlington;Burlington;42,6749;-88,2724;United States;US;USA;Wisconsin;;24687
Branson;Branson;36,651;-93,2634;United States;US;USA;Missouri;;24682
Topki;Topki;55,2802;85,6108;Russia;RU;RUS;Kemerovskaya Oblast’;;24672
Veinticinco de Mayo;Veinticinco de Mayo;-35,43;-60,18;Argentina;AR;ARG;Buenos Aires;minor;24668
Emporia;Emporia;38,4028;-96,1924;United States;US;USA;Kansas;;24639
Homer Glen;Homer Glen;41,6044;-87,9497;United States;US;USA;Illinois;;24591
Waverly;Waverly;42,7401;-84,6353;United States;US;USA;Michigan;;24589
Fountain Hills;Fountain Hills;33,6073;-111,7398;United States;US;USA;Arizona;;24583
Chesapeake Beach;Chesapeake Beach;38,6881;-76,5448;United States;US;USA;Maryland;;24565
Victoria;Victoria;-38,2395;-72,34;Chile;CL;CHL;Araucanía;;24555
Palm City;Palm City;27,1736;-80,2861;United States;US;USA;Florida;;24537
San Benito;San Benito;26,1298;-97,644;United States;US;USA;Texas;;24528
Bainbridge Island;Bainbridge Island;47,6439;-122,5434;United States;US;USA;Washington;;24522
Watsa;Watsa;3,04;29,53;Congo (Kinshasa);CD;COD;Haut-Uélé;;24516
North Laurel;North Laurel;39,1286;-76,8476;United States;US;USA;Maryland;;24510
Elk River;Elk River;45,3314;-93,567;United States;US;USA;Minnesota;;24506
Norton Shores;Norton Shores;43,1621;-86,2519;United States;US;USA;Michigan;;24501
Tocopilla;Tocopilla;-22,09;-70,19;Chile;CL;CHL;Antofagasta;minor;24460
Inkster;Inkster;42,2935;-83,3148;United States;US;USA;Michigan;;24453
South Plainfield;South Plainfield;40,5748;-74,4153;United States;US;USA;New Jersey;;24435
Fresno;Fresno;29,5357;-95,4693;United States;US;USA;Texas;;24426
Aldan;Aldan;58,603;125,3894;Russia;RU;RUS;Sakha (Yakutiya);;24426
Coronado;Coronado;32,664;-117,16;United States;US;USA;California;;24417
Freeport;Freeport;42,2892;-89,6348;United States;US;USA;Illinois;;24412
Baubau;Baubau;-5,4699;122,6163;Indonesia;ID;IDN;Sulawesi Tenggara;;24412
Brookings;Brookings;44,3022;-96,7859;United States;US;USA;South Dakota;;24400
Hastings;Hastings;40,5963;-98,3914;United States;US;USA;Nebraska;;24391
Kernersville;Kernersville;36,1065;-80,0847;United States;US;USA;North Carolina;;24386
Trotwood;Trotwood;39,7927;-84,3165;United States;US;USA;Ohio;;24386
Denison;Denison;33,7672;-96,5807;United States;US;USA;Texas;;24380
Waycross;Waycross;31,2108;-82,3579;United States;US;USA;Georgia;;24367
North Platte;North Platte;41,1266;-100,764;United States;US;USA;Nebraska;;24352
Lincolnia;Lincolnia;38,8158;-77,1543;United States;US;USA;Virginia;;24344
Rosemount;Rosemount;44,7465;-93,0662;United States;US;USA;Minnesota;;24344
Scotch Plains;Scotch Plains;40,6332;-74,3739;United States;US;USA;New Jersey;;24339
Seal Beach;Seal Beach;33,7542;-118,0714;United States;US;USA;California;;24326
Xinxing;Xinxing;47,1601;123,8;China;CN;CHN;Heilongjiang;minor;24317
Tifton;Tifton;31,4625;-83,5205;United States;US;USA;Georgia;;24314
Simsbury;Simsbury;41,8729;-72,8256;United States;US;USA;Connecticut;;24307
Haines City;Haines City;28,11;-81,6157;United States;US;USA;Florida;;24304
Saint-Laurent-du-Maroni;Saint-Laurent-du-Maroni;5,4976;-54,0325;French Guiana;GF;GUF;;minor;24287
Thomasville;Thomasville;30,8394;-83,9783;United States;US;USA;Georgia;;24271
Ridgeland;Ridgeland;32,4236;-90,1481;United States;US;USA;Mississippi;;24266
North Potomac;North Potomac;39,0955;-77,2372;United States;US;USA;Maryland;;24236
Keystone;Keystone;28,1312;-82,5999;United States;US;USA;Florida;;24236
Erie;Erie;40,0404;-105,0397;United States;US;USA;Colorado;;24234
Fairland;Fairland;39,0804;-76,9527;United States;US;USA;Maryland;;24226
Fort Dodge;Fort Dodge;42,5098;-94,1751;United States;US;USA;Iowa;;24223
Middleborough;Middleborough;41,8803;-70,8745;United States;US;USA;Massachusetts;;24213
Ottumwa;Ottumwa;41,0196;-92,4186;United States;US;USA;Iowa;;24206
Candler-McAfee;Candler-McAfee;33,7267;-84,2723;United States;US;USA;Georgia;;24204
Calabasas;Calabasas;34,1375;-118,6689;United States;US;USA;California;;24202
Loma Linda;Loma Linda;34,0451;-117,2498;United States;US;USA;California;;24196
Labasa;Labasa;-16,4166;179,3833;Fiji;FJ;FJI;Macuata;;24187
Marysville;Marysville;40,2276;-83,3594;United States;US;USA;Ohio;;24186
Avon Lake;Avon Lake;41,4945;-82,016;United States;US;USA;Ohio;;24184
Mequon;Mequon;43,2352;-87,9838;United States;US;USA;Wisconsin;;24159
Plainview;Plainview;34,1911;-101,7234;United States;US;USA;Texas;;24150
Fort Washington;Fort Washington;38,7339;-77,0069;United States;US;USA;Maryland;;24144
Madisonville;Madisonville;37,341;-87,5034;United States;US;USA;Kentucky;;24144
Forest Grove;Forest Grove;45,5244;-123,1101;United States;US;USA;Oregon;;24141
Hudson;Hudson;44,9639;-92,7316;United States;US;USA;Wisconsin;;24133
Al Jawf;Al Jawf;24,2;23,29;Libya;LY;LBY;Al Kufrah;;24132
Medford;Medford;40,822;-72,9859;United States;US;USA;New York;;24129
Frederikshavn;Frederikshavn;57,4337;10,5333;Denmark;DK;DNK;Nordjylland;minor;24103
Faribault;Faribault;44,2985;-93,2787;United States;US;USA;Minnesota;;24101
Grootfontein;Grootfontein;-19,5666;18,1166;Namibia;NA;NAM;Otjozondjupa;;24099
Fairfax;Fairfax;38,8531;-77,2997;United States;US;USA;Virginia;;24097
As Sulayyil;As Sulayyil;20,4623;45,5722;Saudi Arabia;SA;SAU;Ar Riyāḑ;;24097
Westford;Westford;42,5864;-71,4401;United States;US;USA;Massachusetts;;24087
Gusinoozërsk;Gusinoozersk;51,2808;106,5004;Russia;RU;RUS;Buryatiya;;24083
Farmington;Farmington;40,9846;-111,9064;United States;US;USA;Utah;;24066
Dunkirk;Dunkirk;42,4803;-79,3323;United States;US;USA;New York;;24061
Kalachinsk;Kalachinsk;55,0487;74,5683;Russia;RU;RUS;Omskaya Oblast’;;24059
Wilsonville;Wilsonville;45,3107;-122,7706;United States;US;USA;Oregon;;24058
Dinuba;Dinuba;36,5453;-119,3987;United States;US;USA;California;;24034
Vero Beach South;Vero Beach South;27,6164;-80,413;United States;US;USA;Florida;;24029
Kourou;Kourou;5,16;-52,6499;French Guiana;GF;GUF;;minor;24029
Easton;Easton;42,0362;-71,1103;United States;US;USA;Massachusetts;;24001
Brandon;Brandon;32,2778;-89,9896;United States;US;USA;Mississippi;;23999
Rolling Meadows;Rolling Meadows;42,0747;-88,0253;United States;US;USA;Illinois;;23988
Ilion;Ilion;43,0114;-75,0396;United States;US;USA;New York;;23983
Cranford;Cranford;40,6564;-74,3036;United States;US;USA;New Jersey;;23972
Zion;Zion;42,4598;-87,8509;United States;US;USA;Illinois;;23952
Cottage Lake;Cottage Lake;47,7466;-122,0755;United States;US;USA;Washington;;23941
Heber;Heber;40,5068;-111,3984;United States;US;USA;Utah;;23923
Zorgo;Zorgo;12,243;-0,611;Burkina Faso;BF;BFA;Plateau-Central;minor;23892
North Haven;North Haven;41,3818;-72,8573;United States;US;USA;Connecticut;;23877
Port Angeles;Port Angeles;48,1142;-123,4565;United States;US;USA;Washington;;23865
Pooler;Pooler;32,1043;-81,2568;United States;US;USA;Georgia;;23816
Charles Town;Charles Town;39,2745;-77,8632;United States;US;USA;West Virginia;;23806
Centerville;Centerville;39,6339;-84,1449;United States;US;USA;Ohio;;23787
Jardim;Jardim;-21,4799;-56,15;Brazil;BR;BRA;Mato Grosso do Sul;;23780
Diu;Diu;20,7197;70,9904;India;IN;IND;Damān and Diu;;23779
Hoh Ereg;Hoh Ereg;41,0955;111,4408;China;CN;CHN;Inner Mongolia;minor;23776
Fria;Fria;10,3804;-13,55;Guinea;GN;GIN;Boké;minor;23729
Guanhães;Guanhaes;-18,78;-42,95;Brazil;BR;BRA;Minas Gerais;;23727
Khromtaū;Khromtau;50,2699;58,45;Kazakhstan;KZ;KAZ;Aqtöbe;;23715
Conway;Conway;33,8403;-79,0422;United States;US;USA;South Carolina;;23714
Bay Point;Bay Point;38,0328;-121,9616;United States;US;USA;California;;23708
Nchelenge;Nchelenge;-9,3496;28,73;Zambia;ZM;ZMB;Luapula;;23693
Mansfield;Mansfield;42,0163;-71,2187;United States;US;USA;Massachusetts;;23678
Greeneville;Greeneville;36,168;-82,8198;United States;US;USA;Tennessee;;23678
Derby;Derby;37,5571;-97,2552;United States;US;USA;Kansas;;23673
Halfmoon;Halfmoon;42,864;-73,7275;United States;US;USA;New York;;23660
Ayapel;Ayapel;8,3304;-75,15;Colombia;CO;COL;Córdoba;minor;23639
Bogotol;Bogotol;56,2165;89,5184;Russia;RU;RUS;Krasnoyarskiy Kray;;23622
Dudinka;Dudinka;69,4182;86,225;Russia;RU;RUS;Krasnoyarskiy Kray;;23619
Forest Lake;Forest Lake;45,2536;-92,9583;United States;US;USA;Minnesota;;23602
Palatka;Palatka;29,6493;-81,6704;United States;US;USA;Florida;;23597
Tash-Kömür;Tash-Komur;41,3419;72,2314;Kyrgyzstan;KG;KGZ;Jalal-Abad;;23594
Benbrook;Benbrook;32,6787;-97,4638;United States;US;USA;Texas;;23590
Socastee;Socastee;33,6871;-79,0086;United States;US;USA;South Carolina;;23567
Nazca;Nazca;-14,83;-74,94;Peru;PE;PER;Ica;;23556
El Seibo;El Seibo;18,764;-69,035;Dominican Republic;DO;DOM;Yuma;minor;23547
Mount Pocono;Mount Pocono;41,1225;-75,3582;United States;US;USA;Pennsylvania;;23545
Half Moon Bay;Half Moon Bay;37,4688;-122,4383;United States;US;USA;California;;23540
Wilmington;Wilmington;42,5609;-71,1654;United States;US;USA;Massachusetts;;23538
Jacksonville Beach;Jacksonville Beach;30,2782;-81,4045;United States;US;USA;Florida;;23518
Bondo;Bondo;3,81;23,67;Congo (Kinshasa);CD;COD;Bas-Uélé;;23517
Rockingham;Rockingham;34,9386;-79,7608;United States;US;USA;North Carolina;;23513
Van Buren;Van Buren;35,448;-94,3529;United States;US;USA;Arkansas;;23509
L’gov;L'gov;51,6948;35,2744;Russia;RU;RUS;Kurskaya Oblast’;;23500
Pelham;Pelham;33,3114;-86,7573;United States;US;USA;Alabama;;23493
Greenbelt;Greenbelt;38,9953;-76,8885;United States;US;USA;Maryland;;23489
Plainsboro;Plainsboro;40,3377;-74,5879;United States;US;USA;New Jersey;;23487
Palm River-Clair Mel;Palm River-Clair Mel;27,9239;-82,3791;United States;US;USA;Florida;;23484
Belton;Belton;38,8193;-94,5334;United States;US;USA;Missouri;;23480
Wadsworth;Wadsworth;41,0279;-81,7324;United States;US;USA;Ohio;;23476
Ellensburg;Ellensburg;46,9994;-120,547;United States;US;USA;Washington;;23471
Yarmouth;Yarmouth;41,6768;-70,2248;United States;US;USA;Massachusetts;;23459
Roxbury;Roxbury;40,8822;-74,6522;United States;US;USA;New Jersey;;23458
Romulus;Romulus;42,2237;-83,366;United States;US;USA;Michigan;;23457
Acton;Acton;42,4843;-71,4378;United States;US;USA;Massachusetts;;23455
Gallup;Gallup;35,5183;-108,7423;United States;US;USA;New Mexico;;23415
Bloomingdale;Bloomingdale;27,8784;-82,2624;United States;US;USA;Florida;;23395
Loves Park;Loves Park;42,3365;-88,9975;United States;US;USA;Illinois;;23387
Converse;Converse;29,5091;-98,3084;United States;US;USA;Texas;;23375
Wekiwa Springs;Wekiwa Springs;28,6984;-81,4251;United States;US;USA;Florida;;23359
Medford;Medford;39,8639;-74,8231;United States;US;USA;New Jersey;;23353
Wright;Wright;30,4444;-86,642;United States;US;USA;Florida;;23348
Camas;Camas;45,6003;-122,4306;United States;US;USA;Washington;;23331
Lincolnton;Lincolnton;35,4747;-81,2385;United States;US;USA;North Carolina;;23311
Shelbyville;Shelbyville;38,2066;-85,2306;United States;US;USA;Kentucky;;23305
Auburn Hills;Auburn Hills;42,6735;-83,2447;United States;US;USA;Michigan;;23296
Bāglung;Baglung;28,2667;83,5833;Nepal;NP;NPL;;;23296
Westchase;Westchase;28,0597;-82,611;United States;US;USA;Florida;;23287
Dubăsari;Dubasari;47,2631;29,1608;Moldova;MD;MDA;Stînga Nistrului;;23254
Quaraí;Quarai;-30,38;-56,4599;Brazil;BR;BRA;Rio Grande do Sul;;23229
Mount Gambier;Mount Gambier;-37,8313;140,765;Australia;AU;AUS;South Australia;;23209
Sugar Hill;Sugar Hill;34,1081;-84,056;United States;US;USA;Georgia;;23180
Bethany;Bethany;45,5613;-122,837;United States;US;USA;Oregon;;23177
Gitega;Gitega;-3,426;29,8436;Burundi;BI;BDI;Mwaro;;23167
Crystal;Crystal;45,0377;-93,3599;United States;US;USA;Minnesota;;23165
Macia;Macia;-25,0195;33,09;Mozambique;MZ;MOZ;Gaza;;23156
Oakdale;Oakdale;37,7616;-120,8471;United States;US;USA;California;;23150
Meadville;Meadville;41,6476;-80,1468;United States;US;USA;Pennsylvania;;23148
Laguna Beach;Laguna Beach;33,5449;-117,7613;United States;US;USA;California;;23147
Watertown;Watertown;43,1893;-88,7285;United States;US;USA;Wisconsin;;23145
Morton Grove;Morton Grove;42,0423;-87,789;United States;US;USA;Illinois;;23142
Columbus;Columbus;41,4361;-97,3561;United States;US;USA;Nebraska;;23123
West Springfield;West Springfield;38,7771;-77,2268;United States;US;USA;Virginia;;23106
Sīwah;Siwah;29,2;25,5167;Egypt;EG;EGY;Maţrūḩ;;23080
Farmington;Farmington;44,6572;-93,1687;United States;US;USA;Minnesota;;23067
Montgomery;Montgomery;40,426;-74,6791;United States;US;USA;New Jersey;;23059
Lengir;Lengir;42,1899;69,8799;Kazakhstan;KZ;KAZ;Ongtüstik Qazaqstan;;23058
Avon;Avon;41,4485;-82,0187;United States;US;USA;Ohio;;23054
Hingham;Hingham;42,2176;-70,8854;United States;US;USA;Massachusetts;;23047
Arnold;Arnold;39,0437;-76,4974;United States;US;USA;Maryland;;23041
Auburn;Auburn;44,085;-70,2492;United States;US;USA;Maine;;23033
Seymour;Seymour;38,9477;-85,8912;United States;US;USA;Indiana;;23031
Venice;Venice;27,1164;-82,4135;United States;US;USA;Florida;;23020
Onondaga;Onondaga;42,9687;-76,2168;United States;US;USA;New York;;23020
Makīnsk;Makinsk;52,6404;70,41;Kazakhstan;KZ;KAZ;Aqmola;;23020
Sechura;Sechura;-5,5596;-80,82;Peru;PE;PER;Piura;;23020
Saginaw;Saginaw;32,8657;-97,3652;United States;US;USA;Texas;;23014
Gyêgu;Gyegu;33,0166;96,7333;China;CN;CHN;Qinghai;minor;23000
Hunters Creek;Hunters Creek;28,3611;-81,4357;United States;US;USA;Florida;;22999
Okemos;Okemos;42,7057;-84,4135;United States;US;USA;Michigan;;22989
Anthem;Anthem;33,856;-112,1168;United States;US;USA;Arizona;;22980
Vega Baja;Vega Baja;18,441;-66,3993;Puerto Rico;PR;PRI;Puerto Rico;;22975
Tumwater;Tumwater;46,989;-122,9173;United States;US;USA;Washington;;22973
Solon;Solon;41,3864;-81,4401;United States;US;USA;Ohio;;22962
Roanoke Rapids;Roanoke Rapids;36,4452;-77,649;United States;US;USA;North Carolina;;22950
Greenfield Town;Greenfield Town;42,614;-72,5985;United States;US;USA;Massachusetts;;22945
Silver Firs;Silver Firs;47,8635;-122,1497;United States;US;USA;Washington;;22937
North Augusta;North Augusta;33,5214;-81,9547;United States;US;USA;South Carolina;;22930
Inta;Inta;66,0374;60,1674;Russia;RU;RUS;Komi;;22921
Taylors;Taylors;34,9157;-82,3124;United States;US;USA;South Carolina;;22919
Lisle;Lisle;41,7922;-88,0883;United States;US;USA;Illinois;;22912
Montrose;Montrose;38,469;-107,8589;United States;US;USA;Colorado;;22912
Chalmette;Chalmette;29,9437;-89,966;United States;US;USA;Louisiana;;22907
Yako;Yako;12,954;-2,263;Burkina Faso;BF;BFA;Nord;minor;22904
Pittsburg;Pittsburg;37,4129;-94,6984;United States;US;USA;Kansas;;22899
Webster Groves;Webster Groves;38,5866;-90,3544;United States;US;USA;Missouri;;22886
Hastings;Hastings;44,7318;-92,8538;United States;US;USA;Minnesota;;22882
Kenmore;Kenmore;47,7532;-122,2459;United States;US;USA;Washington;;22867
Oxford;Oxford;39,5061;-84,7434;United States;US;USA;Ohio;;22862
Willoughby;Willoughby;41,646;-81,4084;United States;US;USA;Ohio;;22860
Tunuyán;Tunuyan;-33,5662;-69,0167;Argentina;AR;ARG;Mendoza;minor;22834
Canton;Canton;42,175;-71,1264;United States;US;USA;Massachusetts;;22829
Harriman;Harriman;35,9306;-84,5603;United States;US;USA;Tennessee;;22804
East Patchogue;East Patchogue;40,7704;-72,9817;United States;US;USA;New York;;22796
Roselle;Roselle;41,9807;-88,0862;United States;US;USA;Illinois;;22794
Dolton;Dolton;41,6284;-87,5979;United States;US;USA;Illinois;;22793
Braidwood;Braidwood;41,2696;-88,2234;United States;US;USA;Illinois;;22791
New Brighton;New Brighton;45,0658;-93,2061;United States;US;USA;Minnesota;;22787
Lathrop;Lathrop;37,809;-121,313;United States;US;USA;California;;22781
Tashtagol;Tashtagol;52,7918;87,8677;Russia;RU;RUS;Kemerovskaya Oblast’;;22779
Griffin;Griffin;33,2418;-84,2747;United States;US;USA;Georgia;;22770
Brent;Brent;30,4729;-87,2496;United States;US;USA;Florida;;22761
San Miguel de Papasquiaro;San Miguel de Papasquiaro;24,8304;-105,34;Mexico;MX;MEX;Durango;;22750
East Peoria;East Peoria;40,6734;-89,5419;United States;US;USA;Illinois;;22739
Machesney Park;Machesney Park;42,3666;-89,0266;United States;US;USA;Illinois;;22733
Farragut;Farragut;35,8731;-84,1822;United States;US;USA;Tennessee;;22729
Gjøvik;Gjovik;60,8;10,7;Norway;NO;NOR;Oppland;minor;22719
Munster;Munster;41,5469;-87,504;United States;US;USA;Indiana;;22717
Elizabeth City;Elizabeth City;36,2942;-76,236;United States;US;USA;North Carolina;;22717
Garden City;Garden City;40,7266;-73,6447;United States;US;USA;New York;;22698
Acworth;Acworth;34,0565;-84,6709;United States;US;USA;Georgia;;22698
Onega;Onega;63,9271;38,0771;Russia;RU;RUS;Arkhangel’skaya Oblast’;;22693
Maracaju;Maracaju;-21,61;-55,18;Brazil;BR;BRA;Mato Grosso do Sul;;22690
